,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
18,0.146874379,0.172545367,2.271337843,-1.843570987,-0.070609152,-0.275716801,1.485339628,0.359834566,0.041295861,0.186074859,-0.479942762,-0.125846011,-1.427659402,0.831269491,0.147256271,-1.121771938,-0.285221635,-0.368371143,-0.038939341,-0.650103475,0.777904761,0.018724761,0.244906317,0.03328715,-0.392446617,0.361219799,-0.801803013,-0.064558007,-1.310430242,-1.438941763,0.316623359,1.737307963,-0.227984679,0.154641607,1.090499466,0.062747559,0.146771172,0.50207566,0.96063284,-1.174788872,-0.338826122,-0.19705841,-0.59951464,0.009030388,0.801902822,-0.502846013,-1.416970603,-0.213227831,0.420736504,-0.599013094,0.884152075,-0.551467227,-0.502815111,-0.048741116,0.202508734,-0.279373861,0.049387845,0.299210866,0.104907041,-0.712000767,0.098959719,0.101354351,-0.275948353,-0.482182624,0.768289981,0.100817986,-0.192490591,-1.001773322,0.226053189,-0.41893068,-0.301473958,0.633026247,-0.873223882,0.329190727,-0.035424896
19,0.50659761,0.082849818,0.490804492,-0.227819152,0.10910793,-0.22283152,-0.406057098,-0.088419547,-0.096354064,0.133378046,0.028933642,0.020877292,0.033251926,-0.087348934,0.001905138,0.00962341,-0.043854523,0.334913841,0.585907347,0.155215691,-0.093661357,-0.073077544,-0.162706668,-0.152103812,0.211787033,-0.170481644,0.165892125,0.047480711,0.212839988,0.13280675,0.087563389,0.1692974,-0.00854923,-0.225074594,-0.113475105,0.265284528,0.328275708,0.052621596,0.446931384,0.263924851,-0.365226665,0.088374218,-0.025481711,-0.030647524,-0.355354138,0.132722899,0.00730086,-0.103618397,-0.060875598,-0.030905979,-0.071061212,-0.03522509,0.097133893,0.015650214,0.04661191,-0.034242656,0.086077094,0.010499982,-0.294838083,0.144837996,0.054244166,-0.099046568,0.043041767,0.007362444,-0.193507953,-0.146374984,-0.065720638,0.078610918,-0.052427995,0.053549699,0.077194689,0.047512251,-0.04466164,-0.154993118,0.113338349
20,0.197376654,0.356525529,3.238017544,-2.394006067,0.281384093,-1.054110518,0.942097802,0.023620042,-0.255512633,0.601022908,0.002580269,-1.175410705,-1.197181446,0.656865607,0.455939222,0.312711963,-0.208631536,0.905818098,1.039964369,-1.636814831,1.334259393,1.596912045,-0.769174238,-1.15907241,2.534872258,0.492604968,0.375321527,-1.596182519,0.345786258,0.241755358,-0.158660536,0.265780969,-0.069392007,-0.026129158,0.559742491,0.047201859,-0.158006213,-0.09297572,-0.003407387,-0.617010079,0.131862617,-0.470972104,0.04969192,-0.081690918,-0.338809678,0.157694017,0.008736019,-0.349530737,0.758243989,0.754748682,7.640848514e-05,0.311620174,0.003455542,0.362072428,0.525424354,0.326902734,-0.713101259,-0.363382657,-0.134008409,-0.376383245,-0.145655772,-0.63233696,-1.512521822,0.228872126,-0.155504846,-0.503227135,0.435844166,-0.180324614,0.491489659,-0.87360964,0.268387557,0.45082064,0.325935372,0.325072228,0.565203655
21,1.069644806,0.888179544,6.564388581,-4.266328575,0.741676244,-2.381085341,2.716589937,0.110287652,0.195289398,-1.718745137,-2.30661257,-1.151192178,-0.168588184,0.080427724,6.276079234,-1.836210758,1.520089245,-0.519047441,-0.349181001,2.24554656,-0.515275991,-0.186901655,-1.274518227,2.620166583,-0.925300653,0.550375248,-0.437258165,-0.151206606,-0.167203827,-1.397883365,-0.319138705,1.36104378,-1.118255027,0.376509593,0.128577343,-0.447375417,1.299265029,0.062961962,1.096707014,1.547423721,1.174408829,0.766480204,-1.589804199,2.705259897,-3.009917385,2.121219956,0.262049475,-0.451974258,0.113431161,0.137310855,-0.627403442,-0.0754267,-0.199970409,2.190950254,-0.401234988,-1.543793427,-3.172624431,1.092233345,2.163951477,0.492452743,0.953741303,1.866830435,-1.343589328,-1.66121916,-1.973391027,2.445404729,-0.438862868,-2.358156005,1.213117346,-1.367777348,-1.05245866,3.298899112,-2.288798778,0.877855901,5.275011388
22,0.326021148,0.325088306,3.352687086,-2.847532614,-0.473484396,0.014381246,1.785144575,0.490855107,0.074164559,-0.080999564,-0.641813903,-0.898503815,-2.106770135,1.500641128,0.310151225,-1.013612238,0.516039358,0.780797961,-0.470640907,0.125256816,1.178681362,0.298169499,-1.128191039,1.464565351,0.090359409,0.086403022,-0.216915613,-0.51043895,0.217251254,-0.797755626,0.827053317,0.751397928,0.203980349,0.059382455,-0.013479129,-0.149749041,-0.234332402,0.477635171,-0.475176774,0.777619903,0.554560501,0.503173294,-0.724672899,1.109941966,-1.038041204,-0.268401913,-0.253548232,-0.31532414,-0.201866155,-0.548575621,-0.028736794,-0.510093991,0.005071067,0.569490325,-0.3660691,-0.071531871,0.718670994,-0.132298238,-0.25916572,-0.509210293,0.093518578,-1.203702733,-0.64896439,0.279148958,0.036914891,-0.151534644,-0.777819417,-1.077795194,-0.092051321,0.382503955,-0.887443037,-0.262084162,-0.838022846,-0.520493743,0.726172841
23,0.362443925,0.462741077,3.998501329,-2.171920804,0.525245046,-1.3529415,-1.945503784,-0.445746709,-1.124266948,0.678727254,1.31093076,-0.718502019,-1.028884899,-1.211016817,-1.281091565,-0.01370023,-0.197350676,-0.098930478,0.972429732,-2.252224173,-1.804784806,1.387603789,1.037745432,2.287868968,-0.909050877,1.103003298,1.692300869,0.891167609,-2.224131251,0.197651826,-1.825698132,-0.755839209,-1.779011412,2.254759061,-0.201913857,0.759944599,-0.969454635,0.562007544,-1.082651576,0.543759604,0.523358802,-1.248446078,0.697019467,0.498855338,0.823898126,0.377160536,0.544322508,-0.221918097,1.806026041,-0.032517508,-1.576192836,0.476261988,-0.261560877,0.355751578,-0.120953049,-1.197477383,0.274990747,-0.066900734,-1.665230046,-0.110513348,0.099073365,1.849230953,-0.172234231,1.19312096,-0.063313883,-1.751860764,0.173805136,-0.021956392,0.152541419,0.318902804,1.630298183,1.177387253,-0.224358267,1.608172218,1.457774286
24,0.186751999,0.340278305,3.15159899,-2.53961276,0.102758718,-0.79805801,0.803774858,-0.098038437,-0.263753571,-0.779080157,-1.437484433,-0.524884644,-1.09759211,0.603420617,0.739675458,-0.413926619,-0.39214853,-0.963442393,0.225766762,-1.631475085,0.659600159,0.024624814,0.990744699,-1.419883782,-0.017831142,0.762757046,-0.704760917,0.655612125,-2.491828562,-2.087506768,0.114614342,1.047838261,-1.705660064,-0.91454527,-0.22540823,-0.770560315,1.050521048,-0.811703987,-0.936303637,-0.250231721,0.905031619,-0.264896631,0.062870251,0.088386472,0.189283531,-0.628322047,1.055147291,-0.216669005,-0.361432905,-1.502375349,-0.452430453,-0.722011722,0.220155976,0.854681589,0.000187309,-0.365175297,1.295241349,-1.471329133,1.732089484,-0.333734003,-1.626470964,-1.168347251,2.380460971,-0.387812228,0.857143767,0.617987036,-0.360638067,-0.592211499,1.164471468,-1.428806883,-2.276720247,0.165397615,2.941794421,0.517243636,-1.401779456
25,0.108258335,0.326047548,1.359098736,-0.62841478,0.254331838,-0.562904031,-0.886365958,-0.227363747,0.459380785,-0.380679606,0.746966828,0.353437893,-0.32889211,-0.776920253,-0.197157275,0.340864041,-0.06784759,0.148749631,0.158228296,0.10376916,-0.946241568,0.969486238,-0.475272481,0.419651887,-0.177281891,-0.038237311,0.188179814,0.072474048,0.445470682,0.052457502,0.284902748,0.633067791,1.000083113,-0.970813641,0.074370721,-0.129354234,0.219752752,0.384909775,-0.064010245,0.216928227,-0.255032265,-0.495470444,0.256113424,0.006480555,0.202889892,0.29811022,-0.190247317,0.29231717,-0.458578132,-0.081803452,0.085694753,-0.261210052,0.474287567,0.011932117,-0.834346015,-0.438367505,-0.267809729,-0.64174145,0.005546057,-0.626098837,0.370426798,0.302537725,-0.113718275,0.084401829,0.443825036,0.190665514,0.432196371,-0.35575992,-0.184524435,-0.329441577,-1.227067042,-0.163129632,-0.80140212,-0.036872889,0.597563988
26,0.233853099,0.270962893,2.712297494,-1.098326195,0.509188889,-0.917661936,-1.103349639,-0.43105609,-0.20769012,-0.015639782,0.993007979,-0.426602584,0.227884097,-0.721048453,-0.20605679,0.280450031,-0.030096332,-0.232729996,-0.110146874,-1.269714615,-0.966639196,-0.627627048,0.442123967,-0.480053416,-1.110582667,-0.666830101,-0.102878275,-0.261884625,-0.082873023,-0.318932231,-1.117253953,-0.229312615,0.081211082,0.095614494,-0.802854098,0.171362311,-0.793432411,-0.098916711,0.594968934,-0.761128872,0.542749332,0.282483287,-0.567862595,-0.629836424,-0.748012679,-0.043323447,0.201859115,0.125551618,0.095472843,0.517273357,-1.12176826,0.991063082,-0.293688618,0.950006399,0.821221813,0.741823327,-0.058569345,-0.082604931,-0.151564834,0.016108781,0.154818283,0.008991352,-0.136449361,0.698784963,1.199828697,-0.938329431,-0.138234677,0.228111058,0.082281195,0.101120745,0.695437681,-0.002295245,-1.076230218,0.986314873,0.039902087
27,1.005200265,0.013904547,0.088707438,-0.011027811,0.018714182,-0.041512286,-0.103104906,-0.031717035,-0.003513937,0.027909893,0.050696899,0.08104515,-0.025791396,0.105821677,0.028645174,-0.026437198,-0.08208594,0.395726497,0.056067297,0.096067957,-0.161058551,-0.047281667,0.039615465,-0.052232357,0.080567658,0.005808262,0.031679188,-0.013363539,0.040095108,-0.002186878,0.03889129,0.023444331,0.029027964,-0.086266734,-0.039293617,0.005127284,0.001187908,0.058129386,-0.027214297,-0.014135532,-0.030491826,-0.031513683,0.022368581,-0.064625221,-0.007418848,0.023883362,0.052404532,-0.007683552,-0.055193647,-0.052668974,-0.010847654,-0.074825994,0.001442236,0.050041258,0.00663192,0.030925955,-0.000801487,0.032818649,-0.010540783,-0.049754219,0.054032492,0.013217575,0.086734327,-0.00709277,-0.073499722,0.005078245,-0.042900228,-0.013517222,0.03760328,-0.059147568,0.012964359,-0.024376033,-0.035695264,-0.039133757,0.01383162
